link,area,quartos,vagas,banheiros,local,valor
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-para-locacao-1336668090,150 metros quadrados,2 quartos,2 vagas de garagem,3 banheiros,R$ 2.280,São Paulo -  SP
https://ba.olx.com.br/grande-salvador/imoveis/casa-em-vida-nova-lauro-de-freitas-1336668057,,,,,,Lauro de Freitas -  BA
https://sp.olx.com.br/regiao-de-sorocaba/imoveis/espaco-para-pequenos-eventos-1336667889,170 metros quadrados,2 quartos,2 vagas de garagem,2 banheiros,,Itapetininga -  SP
https://ba.olx.com.br/grande-salvador/imoveis/aluguel-de-casa-1336667837,,,,,R$ 450,Salvador -  BA
https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-canasvieiras-1336667827,,2 quartos,2 vagas de garagem,,R$ 4.000,Florianópolis -  SC
https://pe.olx.com.br/grande-recife/imoveis/casa-para-alugar-em-pau-amarelo-1336667718,,2 quartos,1 vaga de garagem,,R$ 950,Paulista -  PE
https://rn.olx.com.br/rio-grande-do-norte/imoveis/casa-no-santa-catarina-1336667394,,2 quartos,2 vagas de garagem,,R$ 800,Natal -  RN
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-com-3-dormitorios-para-alugar-145-m-por-r-3-600-00-mes-vila-silvestre-santo-1336667321,145 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 3.500,Santo André -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/alugo-casa-em-guaianazes-1336667200,30 metros quadrados,,,,R$ 600,São Paulo -  SP
https://sp.olx.com.br/regiao-de-bauru-e-marilia/imoveis/casa-com-3-dormitorios-para-alugar-104-m-por-r-1-000-00-mes-jardim-marambaia-marili-1336667080,104 metros quadrados,3 quartos,2 vagas de garagem,,R$ 1.000,Marília -  SP
https://sp.olx.com.br/regiao-de-bauru-e-marilia/imoveis/casa-com-3-dormitorios-370-m-venda-por-r-850-000-00-ou-aluguel-por-r-3-850-00-mes-1336667058,370 metros quadrados,3 quartos,3 vagas de garagem,5 ou mais banheiros,R$ 3.700,Marília -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-com-2-dormitorios-para-alugar-70-m-por-r-1-043-50-mes-vila-suica-santo-andr-1336667060,70 metros quadrados,2 quartos,,,R$ 1.000,Santo André -  SP
https://rj.olx.com.br/norte-do-estado-do-rio/imoveis/casa-duplex-para-aluguel-em-condominio-com-3-quartos-alto-da-gloria-macae-rj-1336666955,130 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 4.600,Macaé -  RJ
https://ba.olx.com.br/grande-salvador/imoveis/alugo-casa-aguas-claras-1336666652,45 metros quadrados,2 quartos,,,R$ 450,Salvador -  BA
https://ba.olx.com.br/regiao-de-feira-de-santana-e-alagoinhas/imoveis/alugo-casa-no-v-master-1336666154,,2 quartos,,2 banheiros,R$ 1.700,Feira de Santana -  BA
https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/imoveis/terreo-de-sobrado-p-alugar-1336666151,,,1 vaga de garagem,,R$ 1.300,Curitiba -  PR
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-136m-para-locacao-no-tatuape-1336666007,136 metros quadrados,2 quartos,3 vagas de garagem,3 banheiros,R$ 3.500,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-com-5-dormitorios-233-m-venda-por-r-1-200-000-00-ou-aluguel-por-r-7-145-00-m-1336666002,233 metros quadrados,5 ou mais quartos,2 vagas de garagem,3 banheiros,R$ 7.000,Santo André -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-com-3-dormitorios-para-alugar-166-m-por-r-1-728-00-mes-jardim-alzira-franco-1336666000,166 metros quadrados,3 quartos,1 vaga de garagem,2 banheiros,R$ 1.700,Santo André -  SP
https://pe.olx.com.br/grande-recife/imoveis/casa-com-3-dormitorios-a-venda-ou-aluguel-saramandaia-igarassu-pe-1336665940,59 metros quadrados,3 quartos,,,R$ 1.500,Igarassu -  PE
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-1-dormitorio-para-alugar-25-m-por-r-1-314-00-mes-vila-maria-alta-sao-paulo-1336665897,25 metros quadrados,,,,R$ 1.250,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/excelente-sobrado-no-bairro-jardim-santo-andre-sp-1336665880,311 metros quadrados,5 ou mais quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 12.000,Santo André -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-com-2-dormitorios-para-alugar-70-m-por-r-1-243-50-mes-vila-suica-santo-andr-1336665833,70 metros quadrados,2 quartos,1 vaga de garagem,2 banheiros,R$ 1.200,Santo André -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-3-dormitorios-177-m-venda-por-r-730-000-00-ou-aluguel-por-r-2-880-00-mes-1336665798,177 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 2.800,Santo André -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-com-2-dormitorios-70-m-venda-por-r-440-000-00-ou-aluguel-por-r-2-400-00-mes-1336665739,70 metros quadrados,2 quartos,2 vagas de garagem,2 banheiros,R$ 2.400,Santo André -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-com-3-dormitorios-100-m-venda-por-r-645-000-00-ou-aluguel-por-r-4-050-00-mes-1336665631,100 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 3.500,Guarulhos -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/santana-de-parnaiba-casa-de-condominio-alphaville-1336665602,400 metros quadrados,4 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 20.000,Santana de Parnaíba -  SP
https://es.olx.com.br/norte-do-espirito-santo/imoveis/locacao-casa-fradinhos-vitoria-1336665591,267 metros quadrados,4 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 6.200,Vitória -  ES
https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-com-4-dormitorios-para-alugar-350-m-por-r-4-500-taxas-mes-itaipu-niteroi-rj-1336665510,350 metros quadrados,4 quartos,2 vagas de garagem,5 ou mais banheiros,R$ 4.500,Niterói -  RJ
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-5-dormitorios-300-m-venda-por-r-2-500-000-00-ou-aluguel-por-r-8-000-00-mes-1336664856,300 metros quadrados,5 ou mais quartos,3 vagas de garagem,4 banheiros,R$ 8.000,São Bernardo do Campo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-com-4-dormitorios-para-alugar-720-m-por-r-36-887-00-mes-alto-de-pinheiros-s-1336664851,720 metros quadrados,4 quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 30.000,São Paulo -  SP
https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/imoveis/aluguel-de-casa-condominio-fechado-1336664825,500 metros quadrados,4 quartos,4 vagas de garagem,5 ou mais banheiros,R$ 16.000,Uberlândia -  MG
https://sc.olx.com.br/norte-de-santa-catarina/imoveis/aluguel-anual-de-sobrado-1336664814,,3 quartos,1 vaga de garagem,3 banheiros,R$ 3.300,Balneário Piçarras -  SC
https://es.olx.com.br/sul-do-espirito-santo/imoveis/alugo-casa-bairro-bnh-1336664740,100 metros quadrados,3 quartos,1 vaga de garagem,,R$ 1.200,Cachoeiro de Itapemirim -  ES
https://df.olx.com.br/distrito-federal-e-regiao/imoveis/aluguel-casa-samambaia-sozinha-no-lote-1336664679,,2 quartos,2 vagas de garagem,,R$ 1.200,Brasília -  DF
https://sc.olx.com.br/norte-de-santa-catarina/imoveis/casa-com-2-dormitorios-para-alugar-40-m-por-r-4-500-00-mes-centro-itajai-sc-1336664673,40 metros quadrados,2 quartos,,,R$ 4.500,Itajaí -  SC
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-com-4-dormitorios-480-m-venda-por-r-2-650-000-00-ou-aluguel-por-r-15-000-00-1336664668,480 metros quadrados,4 quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 13.440,São Paulo -  SP
https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-7-dormitorios-para-alugar-900-m-por-r-48-000-00-mes-jurere-internacional-f-1336664634,900 metros quadrados,5 ou mais quartos,4 vagas de garagem,5 ou mais banheiros,R$ 45.000,Florianópolis -  SC
https://go.olx.com.br/grande-goiania-e-anapolis/imoveis/sobrado-para-aluguel-tem-212-metros-quadrados-com-3-quartos-em-vila-sao-joao-goiania-g-1336664529,212 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 4.700,Goiânia -  GO
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-aluguel-em-guaianazes-1336664520,40 metros quadrados,,,,R$ 650,São Paulo -  SP
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/casa-jardim-esplanada-ii-2-dormitorios-300m-1336664450,50 metros quadrados,2 quartos,2 vagas de garagem,,R$ 3.000,São José dos Campos -  SP
https://sp.olx.com.br/regiao-de-bauru-e-marilia/imoveis/casa-com-2-dormitorios-para-alugar-87-m-por-r-1-000-00-mes-betel-marilia-sp-1336664453,87 metros quadrados,2 quartos,2 vagas de garagem,,R$ 1.000,Marília -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-3-dormitorios-280-m-venda-por-r-676-000-00-ou-aluguel-por-r-3-282-00-mes-1336664431,280 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 3.200,Santo André -  SP
https://sp.olx.com.br/regiao-de-sorocaba/imoveis/casa-com-3-quartos-para-alugar-77-m-por-r-4-122-mes-condominio-villa-flora-votorant-1336664414,77 metros quadrados,3 quartos,1 vaga de garagem,2 banheiros,R$ 3.600,Votorantim -  SP
https://ba.olx.com.br/grande-salvador/imoveis/alugo-casa-1336664246,,2 quartos,,,R$ 580,Salvador -  BA
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-tipo-apartamento-proximo-ao-metro-vila-madalena-1305395422,45 metros quadrados,,,,R$ 1.400,São Paulo -  SP
https://ba.olx.com.br/grande-salvador/imoveis/casa-arembepe-aluguel-somente-temporada-1244253289,125 metros quadrados,2 quartos,2 vagas de garagem,2 banheiros,R$ 1.500,Camaçari -  BA
https://rn.olx.com.br/rio-grande-do-norte/imoveis/casa-de-praia-a-beira-mar-em-buzios-rn-570167297,,5 ou mais quartos,5 ou mais vagas de garagem,5 ou mais banheiros,,Natal -  RN
https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-condominio-araraquara-1333880007,200 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 4.500,Araraquara -  SP
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/excelente-casa-para-locacao-no-bairro-novo-horizonte-betim-3-quartos-sala-cozinha-varand-1336664216,360 metros quadrados,3 quartos,4 vagas de garagem,3 banheiros,R$ 3.300,Betim -  MG
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-2dorm-2wc-2vagas-no-bairro-jardim-santa-mena-localizado-na-cidade-de-guarulhos-1336664169,125 metros quadrados,2 quartos,2 vagas de garagem,2 banheiros,R$ 2.800,Guarulhos -  SP
https://sp.olx.com.br/regiao-de-bauru-e-marilia/imoveis/casa-com-3-dormitorios-para-alugar-130-m-por-r-2-600-00-mes-centro-marilia-sp-1336664127,130 metros quadrados,3 quartos,2 vagas de garagem,3 banheiros,R$ 2.600,Marília -  SP
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/casa-para-locacao-1336664027,,3 quartos,2 vagas de garagem,,R$ 1.100,São José dos Campos -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-1-dormitorio-para-alugar-30-m-por-r-1-800-00-mes-jaguare-sao-paulo-sp-1336663959,30 metros quadrados,,,,R$ 1.800,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-1-dormitorio-para-alugar-35-m-por-r-820-11-mes-jardim-guanca-sao-paulo-sp-1336663839,35 metros quadrados,,,,R$ 800,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-1-dormitorio-para-alugar-40-m-por-r-1-067-00-mes-vila-zulmira-sao-paulo-sp-1336663702,40 metros quadrados,,,,R$ 900,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-2-dormitorios-para-alugar-100-m-por-r-1-600-00-mes-vila-piaui-sao-paulo-sp-1336663659,100 metros quadrados,2 quartos,2 vagas de garagem,,R$ 1.600,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-2-dormitorios-para-alugar-45-m-por-r-1-983-74-mes-vila-guilherme-sao-paulo-1336663641,45 metros quadrados,2 quartos,,,R$ 1.850,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/santana-de-parnaiba-casa-de-condominio-alphaville-1336663626,740 metros quadrados,5 ou mais quartos,3 vagas de garagem,5 ou mais banheiros,R$ 50.000,Santana de Parnaíba -  SP
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/casa-para-aluguel-e-venda-4-quartos-sendo-1-suite-banheiro-sala-cozinha-area-de-servic-1336663627,200 metros quadrados,3 quartos,4 vagas de garagem,,R$ 2.500,São Joaquim de Bicas -  MG
https://go.olx.com.br/grande-goiania-e-anapolis/imoveis/aluguel-de-casa-de-2-quartos-na-vila-morais-1336663555,75 metros quadrados,2 quartos,1 vaga de garagem,,R$ 1.250,Goiânia -  GO
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/imovel-para-aluguel-com-160-metros-quadrados-com-2-quartos-em-vila-mariana-sao-paulo-s-1336663490,160 metros quadrados,2 quartos,1 vaga de garagem,2 banheiros,R$ 3.700,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-2-dormitorios-para-alugar-45-m-por-r-1-983-74-mes-vila-guilherme-sao-paulo-1336663484,45 metros quadrados,2 quartos,,,R$ 1.850,São Paulo -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-2-dormitorios-para-alugar-55-m-por-r-2-083-74-mes-vila-guilherme-sao-paulo-1336663425,55 metros quadrados,2 quartos,,,R$ 1.950,São Paulo -  SP
https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/imoveis/casa-no-xaxim-de-42-35-m-com-2-quartos-04807-003-rz-1336663380,42 metros quadrados,2 quartos,,,R$ 1.000,Curitiba -  PR
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-2-dormitorios-para-alugar-45-m-por-r-1-983-74-mes-vila-guilherme-sao-paulo-1336663368,45 metros quadrados,2 quartos,,,R$ 1.850,São Paulo -  SP
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/sobrado-em-condominio-estilo-villagio-3-dormitorios-disponivel-para-locacao-na-zona-leste-1336663336,83 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 2.900,São José dos Campos -  SP
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/imoveis/otimo-sobrado-com-03-dormitorios-na-igara-em-canoas-ref-139-1336663308,88 metros quadrados,3 quartos,,2 banheiros,R$ 2.200,Canoas -  RS
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-4-dormitorios-386-m-venda-por-r-2-120-000-00-ou-aluguel-por-r-8-674-31-mes-1336663163,386 metros quadrados,4 quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 7.500,Cotia -  SP
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/venha-morar-no-condominio-mais-charmoso-do-jardim-aquarius-com-terreno-de-720m-maravilho-1336663091,350 metros quadrados,4 quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 12.000,São José dos Campos -  SP
https://sp.olx.com.br/baixada-santista-e-litoral-sul/imoveis/casa-com-4-dormitorios-para-alugar-71-m-por-r-3-200-01-mes-caicara-praia-grande-sp-1336663027,71 metros quadrados,4 quartos,2 vagas de garagem,2 banheiros,R$ 3.200,Praia Grande -  SP
https://sc.olx.com.br/florianopolis-e-regiao/imoveis/rio-tavares-casa-2-quartos-1336663008,71 metros quadrados,2 quartos,1 vaga de garagem,,R$ 3.200,Florianópolis -  SC
https://am.olx.com.br/regiao-de-manaus/imoveis/bela-casa-disponivel-p-aluguel-no-renato-souza-pinto-cidade-nova-1-1336662797,70 metros quadrados,2 quartos,3 vagas de garagem,,R$ 1.900,Manaus -  AM
https://sp.olx.com.br/grande-campinas/imoveis/casa-com-3-dormitorios-para-alugar-270-m-por-r-3-644-67-mes-jardim-sao-paulo-americ-1336662702,270 metros quadrados,3 quartos,3 vagas de garagem,,R$ 3.500,Americana -  SP
https://sp.olx.com.br/regiao-de-presidente-prudente/imoveis/casa-com-4-quartos-590-m-venda-por-r-5-600-000-ou-aluguel-por-r-24-761-mes-condomi-1336662642,590 metros quadrados,4 quartos,5 ou mais vagas de garagem,5 ou mais banheiros,R$ 23.000,Regente Feijó -  SP
https://ba.olx.com.br/grande-salvador/imoveis/casa-1336662605,,2 quartos,,,R$ 900,Salvador -  BA
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/sobrado-espetacular-p-aluguel-em-guarulhos-1336662568,430 metros quadrados,4 quartos,5 ou mais vagas de garagem,3 banheiros,R$ 5.500,Guarulhos -  SP
https://pb.olx.com.br/paraiba/imoveis/casa-em-condominio-fechado-4-999-00-1336662524,400 metros quadrados,4 quartos,3 vagas de garagem,4 banheiros,R$ 4.999,João Pessoa -  PB
https://ms.olx.com.br/mato-grosso-do-sul/imoveis/aluga-se-sala-comercial-02-ambientes-1336662477,35 metros quadrados,,,,,Campo Grande -  MS
https://ms.olx.com.br/mato-grosso-do-sul/imoveis/casa-vila-planalto-aluguel-1336662319,,3 quartos,2 vagas de garagem,2 banheiros,R$ 1.500,Campo Grande -  MS
https://sc.olx.com.br/florianopolis-e-regiao/imoveis/rio-tavares-casa-5-quartos-sendo-1-suite-1336662289,220 metros quadrados,5 ou mais quartos,2 vagas de garagem,5 ou mais banheiros,R$ 7.000,Florianópolis -  SC
https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/imoveis/sobrado-com-2-dormitorios-para-alugar-65-m-por-r-2-400-00-mes-praia-das-palmeiras-c-1336662233,65 metros quadrados,2 quartos,1 vaga de garagem,,R$ 2.400,Caraguatatuba -  SP
https://sp.olx.com.br/grande-campinas/imoveis/casa-para-alugar-154-m-por-r-3-857-92-mes-residencial-aquarios-vinhedo-sp-1336662224,155 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 3.700,Vinhedo -  SP
https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-padrao-em-sao-carlos-1336662163,150 metros quadrados,3 quartos,1 vaga de garagem,,R$ 1.625,São Carlos -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/otima-casa-completa-no-vila-nova-1336662124,300 metros quadrados,3 quartos,4 vagas de garagem,2 banheiros,R$ 8.900,Cotia -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-1-dormitorio-para-alugar-100-m-por-r-840-00-jardim-anchieta-maua-sp-1336662125,100 metros quadrados,,,,R$ 800,Mauá -  SP
https://sp.olx.com.br/baixada-santista-e-litoral-sul/imoveis/alugo-casa-com-1-dormitorio-junto-com-ponto-comercial-de-13x6-de-esquina-prox-krill-1336662053,40 metros quadrados,,5 ou mais vagas de garagem,2 banheiros,R$ 1.500,Praia Grande -  SP
https://pe.olx.com.br/grande-recife/imoveis/casa-no-primeiro-andar-com-3-qtos-um-com-suite-e-uma-ampla-e-ventilada-varanda-1336661969,,3 quartos,1 vaga de garagem,2 banheiros,R$ 800,Olinda -  PE
https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-4-dormitorios-116-m-venda-por-r-270-000-00-ou-aluguel-por-r-2-376-01-mes-1336661917,116 metros quadrados,4 quartos,1 vaga de garagem,3 banheiros,R$ 2.300,Ribeirão Preto -  SP
https://ce.olx.com.br/fortaleza-e-regiao/imoveis/casa-para-clinica-escritorio-e-todos-os-fins-comerciais-1336661725,450 metros quadrados,5 ou mais quartos,4 vagas de garagem,5 ou mais banheiros,R$ 12.000,Fortaleza -  CE
https://sp.olx.com.br/grande-campinas/imoveis/casa-com-3-dormitorios-para-alugar-260-m-por-r-3-102-mes-vila-nossa-senhora-de-fatima-1336661720,260 metros quadrados,3 quartos,3 vagas de garagem,2 banheiros,R$ 3.000,Americana -  SP
https://go.olx.com.br/grande-goiania-e-anapolis/imoveis/casa-com-3-quartos-para-locaao-no-residencial-dom-felipe-1336661696,100 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 1.800,Anápolis -  GO
https://am.olx.com.br/regiao-de-manaus/imoveis/laranjeiras-premium-com-250m-4-quartos-com-piscina-1336661620,250 metros quadrados,4 quartos,2 vagas de garagem,3 banheiros,R$ 5.500,Manaus -  AM
https://sp.olx.com.br/baixada-santista-e-litoral-sul/imoveis/casa-com-3-dormitorios-e-edicula-lado-praia-no-jardim-suarao-itanhaem-sp-1336661573,150 metros quadrados,4 quartos,4 vagas de garagem,3 banheiros,R$ 2.500,Itanhaém -  SP
https://am.olx.com.br/regiao-de-manaus/imoveis/casa-no-vertentes-taruma-70m-3-quartos-1336661545,70 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 4.300,Manaus -  AM
https://sp.olx.com.br/grande-campinas/imoveis/casa-com-3-dormitorios-para-alugar-100-m-por-r-1-700-00-mes-parque-universitario-ri-1336661495,100 metros quadrados,3 quartos,2 vagas de garagem,,R$ 1.700,Rio Claro -  SP
https://sc.olx.com.br/florianopolis-e-regiao/imoveis/coqueiros-aluguel-comercial-ou-permuta-construtora-1335573868,388 metros quadrados,4 quartos,5 ou mais vagas de garagem,4 banheiros,R$ 14.000,Florianópolis -  SC
https://go.olx.com.br/grande-goiania-e-anapolis/imoveis/casa-terras-alpha-disponivel-para-aluguel-1318427580,156 metros quadrados,3 quartos,4 vagas de garagem,3 banheiros,R$ 5.900,Senador Canedo -  GO
https://ba.olx.com.br/grande-salvador/imoveis/vilage-3-quartos-barra-de-jacuipe-861902915,100 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 1.200,Camaçari -  BA
https://rj.olx.com.br/norte-do-estado-do-rio/imoveis/aluguel-2quartos-bairro-sao-joao-1224334206,,2 quartos,2 vagas de garagem,,R$ 800,Rio das Ostras -  RJ
https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-dois-dormitorios-no-em-sao-carlos-1336661449,85 metros quadrados,2 quartos,1 vaga de garagem,,R$ 1.139,São Carlos -  SP
https://sp.olx.com.br/regiao-de-presidente-prudente/imoveis/casa-para-locacao-em-presidente-prudente-vila-tabajara-3-dormitorios-1-suite-2-banheir-1336660678,90 metros quadrados,3 quartos,2 vagas de garagem,2 banheiros,R$ 1.900,Presidente Prudente -  SP
https://sp.olx.com.br/sao-paulo-e-regiao/imoveis/casa-com-1-dormitorio-para-alugar-50-m-por-r-700-00-mes-parque-das-americas-maua-sp-1336660671,50 metros quadrados,,,,R$ 700,Mauá -  SP
